"time","kWh.mean_value"
"2024-02-27T20:08:12.330+04:00","0.7658"
"2024-02-28T09:15:25.840+04:00","1.1798928571428569"
"2024-02-28T22:22:39.350+04:00","0.5088235294117647"
"2024-02-29T11:29:52.860+04:00","1.3816666666666668"
"2024-03-01T00:37:06.370+04:00","0"
"2024-03-01T13:44:19.880+04:00",
"2024-03-02T02:51:33.390+04:00","0.195"
"2024-03-02T15:58:46.900+04:00","0.098"
"2024-03-03T05:06:00.410+04:00","0.2695"
"2024-03-03T18:13:13.920+04:00","0"
"2024-03-04T07:20:27.430+04:00","0.6634736842105261"
"2024-03-04T20:27:40.940+04:00","0.37977777777777777"
"2024-03-05T09:34:54.450+04:00","1.2941666666666665"
"2024-03-05T22:42:07.960+04:00","0.5759411764705883"
"2024-03-06T11:49:21.470+04:00","1.5650666666666666"
"2024-03-07T00:56:34.980+04:00","0.34835714285714287"
"2024-03-07T14:03:48.490+04:00","0.6222857142857142"
"2024-03-08T03:11:02.000+04:00","0"
"2024-03-08T16:18:15.510+04:00",
"2024-03-09T05:25:29.020+04:00",
"2024-03-09T18:32:42.530+04:00",
"2024-03-10T07:39:56.040+04:00","0.06066666666666667"
"2024-03-10T20:47:09.550+04:00","0"
"2024-03-11T09:54:23.060+04:00",
"2024-03-11T23:01:36.570+04:00",
"2024-03-12T12:08:50.080+04:00","0"
"2024-03-13T01:16:03.590+04:00",
"2024-03-13T14:23:17.100+04:00",
"2024-03-14T03:30:30.610+04:00",
"2024-03-14T16:37:44.120+04:00",
"2024-03-15T05:44:57.630+04:00",
"2024-03-15T18:52:11.140+04:00",
"2024-03-16T07:59:24.650+04:00",
"2024-03-16T21:06:38.160+04:00",
"2024-03-17T10:13:51.670+04:00",
"2024-03-17T23:21:05.180+04:00",
"2024-03-18T12:28:18.690+04:00",
"2024-03-19T01:35:32.200+04:00","0"
"2024-03-19T14:42:45.710+04:00",
"2024-03-20T03:49:59.220+04:00",
"2024-03-20T16:57:12.730+04:00",
"2024-03-21T06:04:26.240+04:00","0"
"2024-03-21T19:11:39.750+04:00",
"2024-03-22T08:18:53.260+04:00",
"2024-03-22T21:26:06.770+04:00","0"
"2024-03-23T10:33:20.280+04:00",
"2024-03-23T23:40:33.790+04:00",
"2024-03-24T12:47:47.300+04:00",
"2024-03-25T01:55:00.810+04:00","0"
"2024-03-25T15:02:14.320+04:00",
"2024-03-26T04:09:27.830+04:00",
"2024-03-26T17:16:41.340+04:00",
"2024-03-27T06:23:54.850+04:00","0"
"2024-03-27T19:31:08.360+04:00",
"2024-03-28T08:38:21.870+04:00",
"2024-03-28T21:45:35.380+04:00","0"
"2024-03-29T10:52:48.890+04:00",
"2024-03-30T00:00:02.400+04:00",
"2024-03-30T13:07:15.910+04:00",
"2024-03-31T02:14:29.420+04:00",
"2024-03-31T15:21:42.930+04:00",
"2024-04-01T04:28:56.440+04:00",
"2024-04-01T17:36:09.950+04:00",
"2024-04-02T06:43:23.460+04:00",
"2024-04-02T19:50:36.970+04:00",
"2024-04-03T08:57:50.480+04:00",
"2024-04-03T22:05:03.990+04:00",
"2024-04-04T11:12:17.500+04:00",
"2024-04-05T00:19:31.010+04:00",
"2024-04-05T13:26:44.520+04:00",
"2024-04-06T02:33:58.030+04:00",
"2024-04-06T15:41:11.540+04:00",
"2024-04-07T04:48:25.050+04:00",
"2024-04-07T17:55:38.560+04:00",
"2024-04-08T07:02:52.070+04:00",
"2024-04-08T20:10:05.580+04:00",
"2024-04-09T09:17:19.090+04:00",
"2024-04-09T22:24:32.600+04:00",
"2024-04-10T11:31:46.110+04:00",
"2024-04-11T00:38:59.620+04:00",
"2024-04-11T13:46:13.130+04:00",
"2024-04-12T02:53:26.640+04:00",
"2024-04-12T16:00:40.150+04:00",
"2024-04-13T05:07:53.660+04:00","0.13633333333333333"
"2024-04-13T18:15:07.170+04:00","0"
"2024-04-14T07:22:20.680+04:00",
"2024-04-14T20:29:34.190+04:00","0.36229999999999996"
"2024-04-15T09:36:47.700+04:00","1.137090909090909"
"2024-04-15T22:44:01.210+04:00","0"
"2024-04-16T11:51:14.720+04:00",
"2024-04-17T00:58:28.230+04:00",
"2024-04-17T14:05:41.740+04:00","0.115"
"2024-04-18T03:12:55.250+04:00","0.3155"
"2024-04-18T16:20:08.760+04:00","0.2435"
"2024-04-19T05:27:22.270+04:00",
"2024-04-19T18:34:35.780+04:00",
"2024-04-20T07:41:49.290+04:00",
"2024-04-20T20:49:02.800+04:00",
"2024-04-21T09:56:16.310+04:00","0.12000000000000001"
"2024-04-21T23:03:29.820+04:00","0.3488181818181818"
"2024-04-22T12:10:43.330+04:00","0.899111111111111"
"2024-04-23T01:17:56.840+04:00","0.41995454545454547"
"2024-04-23T14:25:10.350+04:00","0.7874000000000001"
"2024-04-24T03:32:23.860+04:00","0.3728571428571429"
"2024-04-24T16:39:37.370+04:00","0.3505"
"2024-04-25T05:46:50.880+04:00","0.5599565217391305"
"2024-04-25T18:54:04.390+04:00","0"
"2024-04-26T08:01:17.900+04:00","0.107"
"2024-04-26T21:08:31.410+04:00","0.039"
"2024-04-27T10:15:44.920+04:00","0.231"
"2024-04-27T23:22:58.430+04:00","0.104"
"2024-04-28T12:30:11.940+04:00",
"2024-04-29T01:37:25.450+04:00","0.4265625"
"2024-04-29T14:44:38.960+04:00","0.8032499999999999"
"2024-04-30T03:51:52.470+04:00","0.679"
"2024-04-30T16:59:05.980+04:00","0"
"2024-05-01T06:06:19.490+04:00","0.7419999999999999"
"2024-05-01T19:13:33.000+04:00","0"
"2024-05-02T08:20:46.510+04:00",
"2024-05-02T21:28:00.020+04:00",
"2024-05-03T10:35:13.530+04:00","0.1155"
"2024-05-03T23:42:27.040+04:00","0.09525"
"2024-05-04T12:49:40.550+04:00","0.275"
"2024-05-05T01:56:54.060+04:00","0.1386"
"2024-05-05T15:04:07.570+04:00","0.1635"
"2024-05-06T04:11:21.080+04:00","1.06525"
"2024-05-06T17:18:34.590+04:00","0"
"2024-05-07T06:25:48.100+04:00","1.1147777777777779"
"2024-05-07T19:33:01.610+04:00","0.21025"
"2024-05-08T08:40:15.120+04:00","0.8839199999999999"
"2024-05-08T21:47:28.630+04:00","0.44261538461538463"
"2024-05-09T10:54:42.140+04:00","1.3573157894736843"
"2024-05-10T00:01:55.650+04:00","0"
"2024-05-10T13:09:09.160+04:00","0.208"
"2024-05-11T02:16:22.670+04:00","0.10675000000000001"
"2024-05-11T15:23:36.180+04:00","0.215"
"2024-05-12T04:30:49.690+04:00","0.2164"
